User_ID,Cust_name,Course_ID,Course_Name,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Course_Category,Orders,Amount
9386682,Customer_854,C00000,Python Programming,M,26-35,15,0,California,Northern,Self-Employed,Technology,2,451.14
5867704,Customer_855,C00002,Graphic Design,M,0-17,46,0,Texas,Eastern,Professional,Technology,4,296.98
1937865,Customer_856,C00002,Graphic Design,M,0-17,51,1,Asia,Western,Student,Arts,2,126.29
7398300,Customer_857,C00003,Digital Marketing,M,18-25,18,0,New York,Northern,Student,Technology,1,59.6
1291294,Customer_858,C00000,Digital Marketing,F,0-17,12,1,Florida,Eastern,Unemployed,Technology,2,395.08
7391311,Customer_859,C00000,Data Science,M,55+,34,1,New York,Eastern,Student,Technology,2,295.22
9517618,Customer_860,C00004,Data Science,M,36-45,51,1,Illinois,Eastern,Self-Employed,Technology,1,285.69
3682790,Customer_861,C00003,Web Development,M,0-17,52,0,New York,Southern,Professional,Technology,1,356.4
2439500,Customer_862,C00001,Graphic Design,F,0-17,36,1,Florida,Western,Student,Arts,2,195.54
5020043,Customer_863,C00004,Web Development,M,0-17,28,1,New York,Central,Unemployed,Arts,1,450.6
8806109,Customer_864,C00003,Python Programming,F,0-17,47,0,Florida,Northern,Retired,Arts,1,101.9
9328851,Customer_865,C00004,Python Programming,M,26-35,52,0,New York,Western,Unemployed,Business,4,140.58
4451122,Customer_866,C00003,Data Science,M,26-35,25,0,Illinois,Northern,Student,Business,3,414.56
5381409,Customer_867,C00000,Graphic Design,M,0-17,27,1,Illinois,Southern,Unemployed,Technology,3,418.24
1718528,Customer_868,C00004,Digital Marketing,M,26-35,50,1,California,Central,Unemployed,Arts,4,68.16
2560397,Customer_869,C00002,Graphic Design,F,0-17,25,0,Illinois,Central,Retired,Business,1,321.79
2683914,Customer_870,C00004,Digital Marketing,M,26-35,59,0,New York,Eastern,Professional,Arts,4,359.49
4256599,Customer_871,C00003,Web Development,M,26-35,58,0,Texas,Northern,Student,Technology,1,130.92
6052117,Customer_872,C00002,Digital Marketing,M,18-25,10,0,Florida,Northern,Self-Employed,Technology,2,231.23
9056698,Customer_873,C00000,Data Science,F,36-45,51,0,Florida,Southern,Student,Technology,4,337.94
6734909,Customer_874,C00000,Graphic Design,M,46-55,42,1,California,Eastern,Retired,Arts,1,83.06
5976166,Customer_875,C00004,Digital Marketing,F,46-55,56,0,New York,Eastern,Professional,Technology,2,300.36
2550175,Customer_876,C00002,Web Development,F,36-45,32,0,Asia,Northern,Self-Employed,Arts,4,249.85
3014875,Customer_877,C00003,Digital Marketing,F,55+,45,1,Illinois,Western,Retired,Technology,3,220.52
9534240,Customer_878,C00004,Web Development,F,46-55,24,0,Asia,Northern,Self-Employed,Technology,3,172.77
9776877,Customer_879,C00002,Digital Marketing,F,0-17,42,1,Florida,Northern,Unemployed,Arts,3,390.15
1285829,Customer_880,C00002,Python Programming,M,26-35,42,1,Florida,Western,Professional,Technology,1,340.79
2976456,Customer_881,C00002,Data Science,F,18-25,23,1,Florida,Northern,Unemployed,Technology,4,312.42
2480210,Customer_882,C00001,Graphic Design,M,55+,31,0,Asia,Western,Self-Employed,Technology,2,392.04
1494383,Customer_883,C00000,Data Science,M,0-17,32,0,Texas,Southern,Unemployed,Technology,4,78.97
4408187,Customer_884,C00003,Graphic Design,M,55+,20,1,Texas,Western,Student,Technology,1,152.66
1312738,Customer_885,C00000,Digital Marketing,F,26-35,31,1,Texas,Western,Retired,Technology,4,254.61
8995412,Customer_886,C00004,Data Science,M,55+,29,0,California,Central,Unemployed,Technology,1,286.18
3085619,Customer_887,C00003,Python Programming,M,36-45,11,0,California,Eastern,Unemployed,Arts,3,297.89
9570915,Customer_888,C00002,Digital Marketing,F,26-35,51,0,Asia,Eastern,Professional,Business,3,280.58
1348190,Customer_889,C00000,Python Programming,F,46-55,45,0,California,Southern,Professional,Technology,2,219.63
9101091,Customer_890,C00002,Digital Marketing,F,36-45,26,1,New York,Central,Unemployed,Arts,4,67.83
5934076,Customer_891,C00000,Web Development,F,55+,18,0,California,Southern,Unemployed,Technology,1,439.93
6254395,Customer_892,C00002,Graphic Design,M,55+,13,0,Texas,Eastern,Professional,Business,2,206.73
4977509,Customer_893,C00001,Graphic Design,M,18-25,31,0,New York,Southern,Student,Technology,2,325.01
2987123,Customer_894,C00003,Python Programming,M,36-45,25,0,New York,Northern,Professional,Technology,3,333.95
5317463,Customer_895,C00001,Python Programming,M,36-45,34,0,California,Central,Retired,Technology,4,367.42
6655457,Customer_896,C00001,Python Programming,F,0-17,39,0,New York,Northern,Unemployed,Technology,2,313.71
4354048,Customer_897,C00001,Web Development,M,36-45,33,0,Texas,Western,Self-Employed,Arts,4,366.15
8076980,Customer_898,C00000,Digital Marketing,M,46-55,10,1,Texas,Southern,Retired,Technology,4,444.18
7937555,Customer_899,C00003,Data Science,M,0-17,54,0,Texas,Northern,Professional,Business,2,492.56
2694671,Customer_900,C00003,Python Programming,F,55+,10,0,Illinois,Southern,Retired,Technology,4,391.19
9094929,Customer_901,C00002,Python Programming,M,0-17,43,1,Asia,Central,Student,Arts,3,387.4
5263098,Customer_902,C00000,Web Development,F,26-35,17,1,Texas,Southern,Unemployed,Technology,3,451
9591705,Customer_903,C00002,Data Science,M,26-35,37,0,Asia,Northern,Retired,Technology,2,304.37
7783055,Customer_904,C00004,Graphic Design,M,46-55,32,0,California,Western,Unemployed,Business,2,424.75
8207620,Customer_905,C00003,Python Programming,M,55+,36,1,California,Western,Professional,Technology,4,373.96
9115336,Customer_906,C00004,Graphic Design,M,0-17,31,0,Florida,Western,Self-Employed,Technology,4,339.09
9265175,Customer_907,C00003,Python Programming,M,26-35,46,0,Asia,Northern,Self-Employed,Arts,3,488.41
1742018,Customer_908,C00004,Digital Marketing,M,36-45,35,1,Florida,Southern,Retired,Arts,2,50.12
4504686,Customer_909,C00000,Python Programming,M,26-35,37,0,Texas,Western,Self-Employed,Arts,1,280.83
8839916,Customer_910,C00001,Python Programming,M,46-55,19,0,New York,Western,Retired,Business,1,300.79
8897138,Customer_911,C00001,Python Programming,M,0-17,58,1,Asia,Northern,Self-Employed,Arts,2,141.25
5702399,Customer_912,C00001,Web Development,F,26-35,39,1,Texas,Western,Professional,Business,2,321.5
9467158,Customer_913,C00002,Web Development,M,0-17,36,1,Asia,Southern,Student,Technology,1,152.82
6285590,Customer_914,C00003,Python Programming,F,46-55,19,1,California,Western,Professional,Technology,3,181.18
3531509,Customer_915,C00000,Web Development,M,46-55,58,1,New York,Northern,Retired,Technology,4,487.58
7451462,Customer_916,C00002,Web Development,M,18-25,39,0,New York,Eastern,Professional,Technology,3,276.08
9380288,Customer_917,C00002,Data Science,M,55+,53,1,Asia,Central,Unemployed,Business,3,104.54
2867379,Customer_918,C00004,Python Programming,F,0-17,20,1,Asia,Central,Unemployed,Technology,1,415.33
9090255,Customer_919,C00000,Web Development,M,0-17,48,1,California,Southern,Professional,Technology,4,88.05
5583294,Customer_920,C00004,Graphic Design,M,18-25,51,1,New York,Western,Retired,Technology,2,381.5
8381584,Customer_921,C00003,Graphic Design,M,55+,32,1,Illinois,Eastern,Retired,Technology,4,185.88
6082624,Customer_922,C00004,Data Science,M,46-55,26,0,Florida,Eastern,Self-Employed,Technology,4,430.51
9592011,Customer_923,C00002,Digital Marketing,F,55+,30,0,Florida,Central,Self-Employed,Business,4,99.12
5847064,Customer_924,C00003,Graphic Design,F,0-17,47,1,New York,Central,Student,Arts,4,272.59
3074929,Customer_925,C00004,Data Science,M,36-45,54,1,Asia,Southern,Self-Employed,Arts,4,82.77
9965342,Customer_926,C00004,Web Development,M,55+,37,1,New York,Northern,Unemployed,Technology,3,437.71
9676315,Customer_927,C00000,Digital Marketing,F,18-25,20,1,New York,Eastern,Unemployed,Technology,4,470.27
6171573,Customer_928,C00000,Digital Marketing,M,46-55,55,1,Florida,Southern,Retired,Technology,3,368.59
3315978,Customer_929,C00004,Digital Marketing,F,36-45,49,0,Texas,Northern,Self-Employed,Technology,4,439.4
9303853,Customer_930,C00004,Graphic Design,M,26-35,55,1,Texas,Central,Self-Employed,Technology,3,121.22
1150652,Customer_931,C00000,Digital Marketing,M,18-25,54,0,Asia,Eastern,Student,Arts,1,255.33
8481723,Customer_932,C00004,Python Programming,M,46-55,51,0,Texas,Central,Professional,Technology,3,310.4
5364895,Customer_933,C00000,Web Development,F,55+,39,0,Florida,Western,Self-Employed,Technology,2,483.66
3073581,Customer_934,C00004,Web Development,M,18-25,15,0,Florida,Central,Self-Employed,Technology,2,315.82
2715238,Customer_935,C00002,Digital Marketing,F,55+,12,0,Asia,Northern,Student,Technology,4,250.67
5673182,Customer_936,C00004,Digital Marketing,F,55+,58,1,Texas,Western,Professional,Technology,4,463.4
2509993,Customer_937,C00000,Digital Marketing,M,36-45,28,1,Illinois,Central,Professional,Technology,4,357.82
7914574,Customer_938,C00004,Web Development,M,0-17,46,0,Illinois,Northern,Self-Employed,Technology,3,465.7
8610500,Customer_939,C00000,Digital Marketing,M,18-25,48,0,Asia,Western,Self-Employed,Arts,2,80.88
8626299,Customer_940,C00003,Digital Marketing,M,55+,41,0,California,Western,Retired,Business,4,85.85
8718932,Customer_941,C00004,Web Development,M,26-35,58,0,Illinois,Eastern,Self-Employed,Technology,4,428.58
7448436,Customer_942,C00001,Data Science,M,46-55,18,1,California,Northern,Student,Technology,4,422.42
2914390,Customer_943,C00002,Web Development,M,55+,32,1,Florida,Northern,Retired,Technology,4,109.11
9143366,Customer_944,C00003,Data Science,M,36-45,48,0,Illinois,Central,Self-Employed,Business,4,302.78
2633563,Customer_945,C00001,Graphic Design,F,46-55,29,0,Asia,Eastern,Retired,Technology,4,195.32
5689360,Customer_946,C00003,Graphic Design,M,26-35,33,1,Florida,Central,Student,Technology,3,182.78
1082944,Customer_947,C00001,Data Science,M,36-45,15,1,Illinois,Western,Self-Employed,Business,4,120.24
1335178,Customer_948,C00003,Web Development,F,18-25,38,0,California,Southern,Retired,Arts,3,206.54
3916140,Customer_949,C00003,Python Programming,F,0-17,43,0,Florida,Eastern,Retired,Arts,2,427.51
4468158,Customer_950,C00002,Web Development,M,55+,11,1,Asia,Eastern,Self-Employed,Technology,3,444.05
3670663,Customer_951,C00002,Web Development,M,0-17,13,1,Asia,Eastern,Unemployed,Technology,2,316.27
3360749,Customer_952,C00000,Data Science,M,0-17,59,1,Texas,Eastern,Student,Technology,2,235.72
2146625,Customer_953,C00003,Python Programming,F,36-45,30,1,Florida,Western,Student,Technology,3,115.51
5313480,Customer_954,C00000,Python Programming,M,36-45,24,0,California,Southern,Unemployed,Technology,1,116.85
1538907,Customer_955,C00003,Graphic Design,M,36-45,16,0,Texas,Northern,Retired,Technology,4,483.47
6070699,Customer_956,C00004,Python Programming,M,18-25,53,0,Florida,Southern,Professional,Arts,1,451.33
9357405,Customer_957,C00004,Data Science,M,55+,53,1,Texas,Eastern,Student,Arts,3,481.21
5063014,Customer_958,C00000,Data Science,M,18-25,37,0,New York,Southern,Unemployed,Technology,3,292.77
7763067,Customer_959,C00001,Python Programming,M,46-55,28,1,California,Eastern,Retired,Technology,1,494.81
3693644,Customer_960,C00001,Python Programming,M,0-17,39,1,Illinois,Western,Self-Employed,Technology,2,363.34
6367722,Customer_961,C00004,Web Development,F,26-35,59,0,Florida,Western,Professional,Technology,1,368.98
1362260,Customer_962,C00004,Data Science,M,26-35,11,0,Texas,Central,Unemployed,Technology,2,452.3
6186774,Customer_963,C00003,Digital Marketing,M,46-55,21,0,Asia,Central,Self-Employed,Technology,4,393.84
8086503,Customer_964,C00003,Web Development,M,55+,39,0,Florida,Central,Self-Employed,Technology,4,383.58
5797991,Customer_965,C00001,Data Science,M,26-35,55,1,Asia,Central,Self-Employed,Technology,4,79.71
3262922,Customer_966,C00002,Data Science,M,18-25,21,0,New York,Southern,Professional,Technology,4,414.7
7965397,Customer_967,C00001,Graphic Design,F,55+,38,1,Asia,Northern,Unemployed,Technology,2,149.6
6922263,Customer_968,C00004,Web Development,M,26-35,37,0,California,Northern,Professional,Technology,3,353.07
3536860,Customer_969,C00001,Data Science,M,18-25,32,1,Texas,Northern,Unemployed,Technology,3,484.73
8830259,Customer_970,C00004,Web Development,M,36-45,36,1,Asia,Central,Unemployed,Arts,1,379.81
8754260,Customer_971,C00003,Data Science,M,46-55,45,1,Florida,Central,Retired,Technology,1,326.72
8742193,Customer_972,C00002,Data Science,M,55+,56,1,Florida,Southern,Student,Business,1,118.58
8438950,Customer_973,C00002,Digital Marketing,M,18-25,32,0,Florida,Western,Student,Arts,4,175.72
6580527,Customer_974,C00004,Graphic Design,M,55+,34,0,California,Northern,Unemployed,Technology,1,429.13
7149968,Customer_975,C00002,Web Development,M,36-45,34,1,Texas,Eastern,Professional,Business,4,479.7
6517599,Customer_976,C00004,Data Science,M,36-45,23,1,Florida,Southern,Retired,Technology,3,180.17
1690944,Customer_977,C00003,Web Development,M,26-35,48,0,Asia,Southern,Self-Employed,Technology,4,214.01
3416683,Customer_978,C00001,Web Development,M,36-45,17,0,Texas,Western,Self-Employed,Technology,4,294.93
2084498,Customer_979,C00003,Python Programming,M,55+,23,1,Florida,Eastern,Professional,Technology,3,152.65
5214779,Customer_980,C00003,Web Development,M,26-35,24,1,Texas,Western,Self-Employed,Arts,1,339.72
5042098,Customer_981,C00001,Python Programming,F,26-35,37,0,Florida,Western,Self-Employed,Business,2,119.51
5964985,Customer_982,C00002,Web Development,M,46-55,17,0,Illinois,Southern,Retired,Technology,2,136.63
6558081,Customer_983,C00004,Web Development,F,0-17,31,0,California,Eastern,Retired,Arts,1,393.38
4889190,Customer_984,C00003,Python Programming,M,0-17,17,0,Asia,Southern,Unemployed,Business,3,120.88
9844597,Customer_985,C00003,Graphic Design,M,26-35,34,1,Florida,Western,Unemployed,Arts,4,272.08
9910491,Customer_986,C00004,Web Development,M,36-45,57,0,New York,Eastern,Student,Business,2,429.84
7459835,Customer_987,C00001,Data Science,F,46-55,31,0,Asia,Western,Professional,Business,1,252.62
5588814,Customer_988,C00004,Graphic Design,F,0-17,35,1,Texas,Southern,Self-Employed,Technology,3,60.77
6111533,Customer_989,C00004,Digital Marketing,M,18-25,47,0,Texas,Southern,Self-Employed,Technology,1,111.85
4220782,Customer_990,C00003,Web Development,F,36-45,58,0,Asia,Central,Professional,Technology,1,188.88
8551732,Customer_991,C00004,Digital Marketing,M,55+,19,0,California,Eastern,Self-Employed,Business,2,238.05
2220149,Customer_992,C00000,Graphic Design,F,18-25,17,0,California,Eastern,Professional,Business,4,62.21
8988913,Customer_993,C00000,Data Science,F,0-17,11,0,Illinois,Eastern,Self-Employed,Business,4,499.95
5489681,Customer_994,C00000,Web Development,M,46-55,53,1,Texas,Western,Professional,Technology,4,444.78
1299717,Customer_995,C00003,Python Programming,M,55+,13,1,New York,Northern,Retired,Arts,1,173.15
4565347,Customer_996,C00003,Digital Marketing,M,55+,49,0,Texas,Central,Professional,Business,1,193.05
4965838,Customer_997,C00001,Python Programming,M,46-55,41,0,Illinois,Western,Self-Employed,Arts,3,488.36
5643372,Customer_998,C00001,Graphic Design,M,46-55,30,0,Illinois,Western,Self-Employed,Arts,2,144.55
8906114,Customer_999,C00003,Web Development,F,55+,31,0,Florida,Northern,Retired,Technology,3,374.9
4783800,Customer_1000,C00001,Web Development,M,26-35,26,0,Asia,Southern,Unemployed,Technology,4,186.69
5491773,Customer_1001,C00002,Digital Marketing,M,55+,22,1,New York,Western,Student,Technology,1,285.5
8225414,Customer_1002,C00001,Digital Marketing,M,46-55,31,0,Illinois,Western,Professional,Business,1,464.85
2312221,Customer_1003,C00003,Data Science,F,18-25,16,0,Illinois,Eastern,Self-Employed,Arts,1,111.85
1166613,Customer_1004,C00003,Graphic Design,M,36-45,19,1,Illinois,Northern,Student,Technology,4,282.9
2816570,Customer_1005,C00003,Digital Marketing,M,55+,48,1,Illinois,Central,Professional,Technology,2,423.21
1866402,Customer_1006,C00002,Python Programming,F,36-45,20,1,Texas,Central,Professional,Arts,4,65.1
4870401,Customer_1007,C00000,Python Programming,F,46-55,58,0,California,Eastern,Student,Business,3,402.28
5806706,Customer_1008,C00003,Web Development,M,55+,40,0,Illinois,Northern,Self-Employed,Technology,4,421.63
9387608,Customer_1009,C00002,Graphic Design,M,36-45,34,1,Florida,Southern,Professional,Technology,2,301.64
8620452,Customer_1010,C00004,Data Science,M,26-35,51,0,Texas,Northern,Retired,Technology,4,256.46
5296131,Customer_1011,C00003,Data Science,M,55+,18,0,New York,Western,Unemployed,Technology,1,412.73
5330118,Customer_1012,C00001,Data Science,M,36-45,57,0,California,Western,Retired,Technology,2,323.47
7730782,Customer_1013,C00002,Digital Marketing,M,46-55,49,0,Texas,Central,Retired,Business,2,293.61
3713879,Customer_1014,C00004,Graphic Design,M,0-17,11,1,California,Central,Self-Employed,Technology,3,263.72
6801255,Customer_1015,C00001,Graphic Design,M,18-25,21,1,New York,Central,Retired,Technology,3,401.23
3208894,Customer_1016,C00002,Python Programming,F,55+,37,1,Asia,Central,Self-Employed,Technology,3,303.71
5723934,Customer_1017,C00000,Data Science,F,36-45,50,1,New York,Eastern,Unemployed,Business,1,81.1
5993174,Customer_1018,C00001,Python Programming,M,55+,47,0,Illinois,Eastern,Student,Business,3,331.56
5033974,Customer_1019,C00002,Digital Marketing,M,18-25,43,0,Illinois,Eastern,Retired,Technology,1,66.03
3072562,Customer_1020,C00000,Web Development,M,55+,42,0,New York,Northern,Student,Technology,4,184.04
4084717,Customer_1021,C00000,Data Science,M,55+,23,0,Illinois,Western,Professional,Technology,1,111.73
9879077,Customer_1022,C00001,Python Programming,F,46-55,14,0,California,Northern,Professional,Technology,4,129.53
7170085,Customer_1023,C00004,Graphic Design,M,55+,45,1,Illinois,Northern,Self-Employed,Arts,3,274.57
2153859,Customer_1024,C00001,Python Programming,F,26-35,59,1,New York,Southern,Retired,Arts,2,131.93
5376947,Customer_1025,C00000,Digital Marketing,M,18-25,39,1,Florida,Western,Student,Business,1,313.9
6807225,Customer_1026,C00002,Data Science,F,0-17,11,0,Illinois,Northern,Retired,Business,4,97.05
4511274,Customer_1027,C00000,Web Development,M,46-55,20,0,Illinois,Northern,Retired,Arts,1,493.65
4346165,Customer_1028,C00001,Digital Marketing,F,26-35,16,1,Illinois,Central,Self-Employed,Technology,1,318.24
2720794,Customer_1029,C00000,Graphic Design,M,18-25,36,1,Texas,Southern,Professional,Technology,2,313.15
7995918,Customer_1030,C00004,Digital Marketing,F,18-25,51,0,Illinois,Southern,Unemployed,Technology,1,249.53
5284658,Customer_1031,C00000,Python Programming,F,26-35,40,0,Texas,Eastern,Student,Technology,2,246.71
7558645,Customer_1032,C00004,Digital Marketing,M,36-45,22,1,Illinois,Eastern,Unemployed,Technology,2,355.91
1698384,Customer_1033,C00004,Data Science,F,18-25,15,1,California,Western,Self-Employed,Technology,1,80.72
2733832,Customer_1034,C00002,Python Programming,M,0-17,33,1,Texas,Eastern,Retired,Technology,2,233.44
8891660,Customer_1035,C00000,Python Programming,M,46-55,42,1,New York,Southern,Retired,Technology,2,274.07
3093091,Customer_1036,C00002,Data Science,M,36-45,42,1,Florida,Central,Self-Employed,Business,2,217.25
9693147,Customer_1037,C00003,Python Programming,F,26-35,15,1,New York,Central,Professional,Technology,1,436.09
2895105,Customer_1038,C00002,Python Programming,M,18-25,44,0,California,Western,Self-Employed,Technology,2,253.32
4878204,Customer_1039,C00002,Web Development,F,36-45,34,1,Florida,Eastern,Student,Business,4,444.89
7553718,Customer_1040,C00004,Graphic Design,M,46-55,35,1,Florida,Western,Student,Business,4,439.06
6109480,Customer_1041,C00004,Digital Marketing,F,26-35,17,1,Texas,Eastern,Unemployed,Business,3,381.57
6106968,Customer_1042,C00003,Web Development,M,0-17,27,0,New York,Southern,Professional,Technology,4,112.28
8007018,Customer_1043,C00004,Graphic Design,M,0-17,34,1,Asia,Central,Professional,Technology,2,65.66
6639402,Customer_1044,C00004,Web Development,M,0-17,24,0,Texas,Southern,Self-Employed,Technology,2,185.88
8657058,Customer_1045,C00002,Web Development,M,0-17,27,0,California,Western,Student,Business,4,275.17
8699367,Customer_1046,C00004,Digital Marketing,M,55+,15,1,California,Southern,Professional,Technology,2,364.4
5858130,Customer_1047,C00000,Python Programming,M,26-35,53,0,Texas,Northern,Student,Technology,2,251.54
7538101,Customer_1048,C00003,Digital Marketing,M,36-45,43,1,Asia,Eastern,Self-Employed,Arts,4,439.77
7151805,Customer_1049,C00004,Graphic Design,M,55+,54,0,Asia,Northern,Self-Employed,Technology,1,212.51
4967843,Customer_1050,C00001,Data Science,M,46-55,47,0,California,Eastern,Student,Technology,1,137.99
6220887,Customer_1051,C00002,Digital Marketing,F,36-45,30,1,New York,Central,Student,Technology,4,66.29
3890098,Customer_1052,C00002,Digital Marketing,F,0-17,47,1,Florida,Western,Retired,Technology,4,372.75
3198840,Customer_1053,C00000,Graphic Design,F,46-55,11,0,California,Northern,Unemployed,Technology,2,283.18
8463383,Customer_1054,C00001,Python Programming,M,0-17,22,1,California,Southern,Professional,Technology,2,361.18
9051942,Customer_1055,C00003,Data Science,M,18-25,47,1,Illinois,Northern,Self-Employed,Technology,3,273.13
5163730,Customer_1056,C00002,Data Science,M,0-17,53,1,Texas,Northern,Self-Employed,Technology,3,153.28
6775013,Customer_1057,C00000,Data Science,F,18-25,26,0,Asia,Central,Professional,Technology,3,369.35
7741432,Customer_1058,C00004,Data Science,M,55+,56,0,New York,Northern,Unemployed,Business,2,158.79
2914284,Customer_1059,C00003,Web Development,F,36-45,52,1,California,Western,Unemployed,Technology,4,272.4
6588622,Customer_1060,C00002,Graphic Design,M,55+,46,0,Illinois,Eastern,Unemployed,Arts,4,420.45
1693560,Customer_1061,C00004,Graphic Design,F,26-35,44,0,Texas,Central,Professional,Technology,1,441.5
8301944,Customer_1062,C00004,Python Programming,M,46-55,10,0,California,Western,Student,Arts,4,235.18
2941224,Customer_1063,C00000,Data Science,M,0-17,45,0,Florida,Central,Retired,Technology,2,187.72
5549831,Customer_1064,C00004,Python Programming,F,18-25,24,1,Illinois,Northern,Retired,Business,1,76.68
9920520,Customer_1065,C00003,Web Development,M,26-35,35,1,California,Northern,Student,Arts,4,452.13
5820358,Customer_1066,C00004,Data Science,M,26-35,54,1,Florida,Western,Self-Employed,Business,2,394.29
2693239,Customer_1067,C00002,Graphic Design,M,18-25,56,0,Asia,Western,Retired,Arts,4,229.69
6336713,Customer_1068,C00003,Data Science,F,26-35,15,0,Asia,Eastern,Retired,Technology,2,244.83
8365291,Customer_1069,C00003,Digital Marketing,F,18-25,38,0,New York,Western,Student,Technology,4,82.95
2073055,Customer_1070,C00000,Python Programming,M,46-55,22,1,California,Southern,Unemployed,Arts,3,415.41
7570899,Customer_1071,C00000,Web Development,M,36-45,58,0,Florida,Eastern,Student,Technology,2,314.48
4929132,Customer_1072,C00000,Python Programming,F,46-55,48,1,Asia,Southern,Professional,Technology,3,309.68
3881067,Customer_1073,C00001,Data Science,M,36-45,17,1,Florida,Central,Self-Employed,Arts,3,372.03
7684983,Customer_1074,C00001,Data Science,M,18-25,29,0,California,Eastern,Unemployed,Technology,2,433.85
4069679,Customer_1075,C00000,Data Science,M,36-45,51,0,Texas,Eastern,Self-Employed,Business,3,52.05
2774086,Customer_1076,C00004,Web Development,M,26-35,31,1,Florida,Eastern,Self-Employed,Business,2,96.3
9877702,Customer_1077,C00004,Graphic Design,M,55+,50,1,New York,Southern,Student,Arts,3,305.3
7017424,Customer_1078,C00003,Web Development,M,26-35,35,0,New York,Eastern,Student,Business,3,223.71
2555814,Customer_1079,C00004,Data Science,M,0-17,10,1,Illinois,Southern,Professional,Technology,1,129.9
5221374,Customer_1080,C00004,Python Programming,F,18-25,32,1,Florida,Eastern,Student,Technology,3,442.85
4097779,Customer_1081,C00002,Data Science,M,46-55,53,1,Illinois,Western,Retired,Arts,1,480.18
2008843,Customer_1082,C00003,Graphic Design,M,55+,48,0,Florida,Southern,Professional,Arts,1,120.72
6577536,Customer_1083,C00000,Digital Marketing,F,18-25,35,1,New York,Southern,Self-Employed,Arts,2,433.82
1945539,Customer_1084,C00000,Python Programming,F,55+,54,0,Illinois,Southern,Self-Employed,Technology,2,156.39
8434750,Customer_1085,C00004,Graphic Design,M,0-17,38,0,Illinois,Southern,Professional,Technology,3,485.01
5396062,Customer_1086,C00000,Web Development,F,55+,11,0,Florida,Southern,Unemployed,Technology,3,481.57
5213425,Customer_1087,C00000,Digital Marketing,F,36-45,12,1,Asia,Central,Unemployed,Technology,4,305.84
4830147,Customer_1088,C00004,Python Programming,M,55+,20,1,Illinois,Central,Professional,Business,2,367.68
5400195,Customer_1089,C00004,Python Programming,F,46-55,55,1,Asia,Northern,Student,Technology,3,363.7
6662674,Customer_1090,C00000,Python Programming,M,46-55,55,0,New York,Western,Professional,Technology,2,348.07
1753383,Customer_1091,C00002,Graphic Design,M,26-35,53,1,Asia,Western,Student,Technology,2,341.16
6033501,Customer_1092,C00003,Data Science,F,0-17,23,0,Illinois,Southern,Student,Business,4,163.74
3606150,Customer_1093,C00002,Data Science,M,46-55,38,1,Illinois,Central,Unemployed,Technology,2,305.16
9275509,Customer_1094,C00004,Graphic Design,M,36-45,55,0,Illinois,Eastern,Unemployed,Business,2,386.14
6108574,Customer_1095,C00003,Graphic Design,F,36-45,11,0,New York,Northern,Student,Technology,2,478.8
3379673,Customer_1096,C00002,Data Science,M,46-55,47,1,Texas,Northern,Professional,Technology,2,172.64
5631998,Customer_1097,C00001,Data Science,M,18-25,46,1,Asia,Eastern,Professional,Technology,4,389.53
4773927,Customer_1098,C00002,Python Programming,M,26-35,48,0,Illinois,Central,Retired,Technology,2,140.04
1512059,Customer_1099,C00000,Graphic Design,F,46-55,44,1,Florida,Southern,Unemployed,Technology,4,495.47
4883653,Customer_1100,C00000,Web Development,F,0-17,50,0,New York,Eastern,Professional,Arts,1,239.99
1301718,Customer_1101,C00000,Digital Marketing,F,36-45,50,1,Illinois,Southern,Self-Employed,Technology,1,382.39
9305915,Customer_1102,C00004,Python Programming,M,0-17,44,1,Asia,Western,Professional,Technology,4,149.25
4024590,Customer_1103,C00000,Digital Marketing,M,36-45,57,1,New York,Eastern,Professional,Arts,2,305.39
7515556,Customer_1104,C00003,Digital Marketing,M,18-25,36,1,California,Northern,Retired,Arts,4,387.74
2363220,Customer_1105,C00002,Web Development,M,26-35,53,0,Texas,Eastern,Retired,Business,1,388.13
1191365,Customer_1106,C00002,Digital Marketing,M,46-55,35,0,California,Western,Self-Employed,Arts,3,366.31
6627262,Customer_1107,C00004,Data Science,M,55+,35,0,Illinois,Central,Unemployed,Business,2,192.64
1870227,Customer_1108,C00003,Digital Marketing,M,46-55,16,1,New York,Southern,Student,Technology,4,246.31
7617870,Customer_1109,C00003,Web Development,F,26-35,25,1,Illinois,Eastern,Self-Employed,Technology,1,107
9292427,Customer_1110,C00003,Web Development,M,55+,56,0,Illinois,Northern,Retired,Technology,3,297.45
3623109,Customer_1111,C00001,Graphic Design,F,46-55,40,0,Asia,Eastern,Student,Business,1,237.76
5173714,Customer_1112,C00000,Python Programming,M,36-45,17,1,Florida,Central,Unemployed,Technology,1,63.01
3245905,Customer_1113,C00001,Graphic Design,M,46-55,23,0,Texas,Southern,Self-Employed,Technology,1,145.96
4256611,Customer_1114,C00002,Web Development,M,18-25,33,0,Florida,Western,Student,Technology,3,105.84
2126837,Customer_1115,C00004,Python Programming,M,0-17,54,1,Texas,Eastern,Unemployed,Arts,2,88.03
8219649,Customer_1116,C00003,Python Programming,M,36-45,37,0,New York,Western,Student,Technology,1,66.5
7171188,Customer_1117,C00000,Graphic Design,F,46-55,20,0,Texas,Northern,Student,Technology,3,293.48
